Sequence ID	Sequence name	Collection date	Region	Database
EPI3302682	HA|A/Canada_Goose/ON/FAV-0282-2/2022_HA|EPI3302682	2022-04-11	North	GISAID
EPI3302626	HA|A/Snow_Goose/SK/FAV-0268-32/2022_HA|EPI3302626	2022-04-10	North	GISAID
EPI3302634	HA|A/American_Crow/MB/FAV-0275-1/2022_HA|EPI3302634	2022-04-11	North	GISAID
EPI3302698	HA|A/Great_Horned_Owl/SK/FAV-0575-11/2022_HA|EPI3302698	2022-04-11	North	GISAID
EPI3305680	HA|A/American_Crow/QC/FAV-0855-4/2022_HA|EPI3305680	2022-05-12	North	GISAID
EPI3305688	HA|A/American_Crow/QC/FAV-0855-5/2022_HA|EPI3305688	2022-05-12	North	GISAID
EPI3305704	HA|A/Black-billed_Magpie/SK/FAV-0802-21/2022_HA|EPI3305704	2022-05-12	North	GISAID
EPI3305760	HA|A/Chicken/AB/FAV-0423/2022_HA|EPI3305760	2022-05-12	North	GISAID
EPI3305568	HA|A/Double-crested_Cormorant/NB/FAV-0747-1/2022_HA|EPI3305568	2022-05-11	North	GISAID
EPI3305608	HA|A/Mixed/BC/FAV-0402-9/2022_HA|EPI3305608	2022-05-11	North	GISAID
EPI3305648	HA|A/Northern_Gannet/NL/FAV-0644-1/2022_HA|EPI3305648	2022-05-11	North	GISAID
EPI3305656	HA|A/Peregrine_Falcon/MB/FAV-0469-1/2022_HA|EPI3305656	2022-05-11	North	GISAID
EPI3305664	HA|A/Turkey_Vulture/ON/FAV-0527-3/2022_HA|EPI3305664	2022-05-11	North	GISAID
EPI3305672	HA|A/Turkey_Vulture/SK/FAV-0802-10/2022_HA|EPI3305672	2022-05-11	North	GISAID
EPI3305624	HA|A/Northern_Gannet/NL/FAV-0641-1/2022_HA|EPI3305624	2022-05-11	North	GISAID
EPI3305632	HA|A/Northern_Gannet/NL/FAV-0642-1/2022_HA|EPI3305632	2022-05-11	North	GISAID
EPI3305640	HA|A/Northern_Gannet/NL/FAV-0643-1/2022_HA|EPI3305640	2022-05-11	North	GISAID
EPI3305848	HA|A/Great_Horned_Owl/AB/FAV-0833-11/2022_HA|EPI3305848	2022-05-12	North	GISAID
EPI3305864	HA|A/Great_Horned_Owl/AB/FAV-0833-17/2022_HA|EPI3305864	2022-05-12	North	GISAID
EPI3305856	HA|A/Great_Horned_Owl/AB/FAV-0833-15/2022_HA|EPI3305856	2022-05-12	North	GISAID
EPI3305880	HA|A/Great_Horned_Owl/AB/FAV-0833-19/2022_HA|EPI3305880	2022-05-12	North	GISAID
EPI3305888	HA|A/Great_Horned_Owl/BC/OTH-0097-27/2022_HA|EPI3305888	2022-05-12	North	GISAID
EPI3305896	HA|A/Mixed/AB/FAV-0426-7/2022_HA|EPI3305896	2022-05-12	North	GISAID
EPI3305984	HA|A/Turkey_Vulture/ON/FAV-0527-4/2022_HA|EPI3305984	2022-05-12	North	GISAID
EPI3305944	HA|A/Peregrine_Falcon/BC/OTH-0097-28/2022_HA|EPI3305944	2022-05-12	North	GISAID
EPI3305952	HA|A/Red-Tailed_Hawk/ON/FAV-0560-2/2022_HA|EPI3305952	2022-05-12	North	GISAID
EPI3305960	HA|A/Swainsons_Hawk/SK/FAV-0802-56/2022_HA|EPI3305960	2022-05-12	North	GISAID
EPI3305792	HA|A/Chicken/AB/FAV-0429-2/2022_HA|EPI3305792	2022-05-12	North	GISAID
EPI3306273	HA|A/Mixed/SK/FAV-0447-2/2022_HA|EPI3306273	2022-05-16	North	GISAID
EPI3306281	HA|A/Northern_Gannet/QC/FAV-0524-1/2022_HA|EPI3306281	2022-05-16	North	GISAID
EPI3306249	HA|A/Mixed/SK/FAV-0446-1/2022_HA|EPI3306249	2022-05-16	North	GISAID
EPI3306257	HA|A/Mixed/SK/FAV-0446-2/2022_HA|EPI3306257	2022-05-16	North	GISAID
EPI3306337	HA|A/Wood_Duck/BC/FAV-0551-1/2022_HA|EPI3306337	2022-05-16	North	GISAID
EPI3306353	HA|A/Mixed/BC/FAV-0420-1/2022_HA|EPI3306353	2022-05-17	North	GISAID
EPI3306305	HA|A/Northern_Gannet/QC/FAV-0524-4/2022_HA|EPI3306305	2022-05-16	North	GISAID
EPI3306409	HA|A/Chicken/AB/FAV-0500/2022_HA|EPI3306409	2022-05-18	North	GISAID
EPI3306425	HA|A/Mixed/AB/FAV-0493-9/2022_HA|EPI3306425	2022-05-18	North	GISAID
EPI3306369	HA|A/Red_Fox/BC/FAV-0580-1/2022_HA|EPI3306369	2022-05-17	North	GISAID
EPI3306377	HA|A/Turkey_Vulture/MB/FAV-0561-2/2022_HA|EPI3306377	2022-05-17	North	GISAID
EPI3306393	HA|A/Canada_Goose/ON/FAV-0527-5/2022_HA|EPI3306393	2022-05-18	North	GISAID
EPI3306465	HA|A/Mixed/AB/FAV-0497-2/2022_HA|EPI3306465	2022-05-18	North	GISAID
EPI3306481	HA|A/Mixed/AB/FAV-0506-1/2022_HA|EPI3306481	2022-05-18	North	GISAID
EPI3306457	HA|A/Mixed/AB/FAV-0497-1/2022_HA|EPI3306457	2022-05-18	North	GISAID
EPI3306097	HA|A/Coopers_Hawk/AB/FAV-0833-2/2022_HA|EPI3306097	2022-05-13	North	GISAID
EPI3306049	HA|A/Turkey/AB/FAV-0428-1/2022_HA|EPI3306049	2022-05-12	North	GISAID
EPI3306057	HA|A/American_Crow/AB/FAV-0833-1/2022_HA|EPI3306057	2022-05-13	North	GISAID
EPI3306073	HA|A/Black-Billed_Magpie/AB/FAV-0833-14/2022_HA|EPI3306073	2022-05-13	North	GISAID
EPI3306145	HA|A/Chicken/AB/FAV-0417-2/2022_HA|EPI3306145	2022-05-16	North	GISAID
EPI3306153	HA|A/Chicken/SK/FAV-0436-3/2022_HA|EPI3306153	2022-05-16	North	GISAID
EPI3306161	HA|A/Common_Raven/MB/FAV-0561-5/2022_HA|EPI3306161	2022-05-16	North	GISAID
EPI3306129	HA|A/American_White_Pelican/ON/FAV-0803-1/2022_HA|EPI3306129	2022-05-16	North	GISAID
EPI3306209	HA|A/Mixed/SK/FAV-0437-1/2022_HA|EPI3306209	2022-05-16	North	GISAID
EPI3306225	HA|A/Mixed/SK/FAV-0439-2/2022_HA|EPI3306225	2022-05-16	North	GISAID
EPI3306233	HA|A/Mixed/SK/FAV-0441-1/2022_HA|EPI3306233	2022-05-16	North	GISAID
EPI3306177	HA|A/Layer_Chicken/SK/FAV-0448-2/2022_HA|EPI3306177	2022-05-16	North	GISAID
EPI3306193	HA|A/Mixed/AB/FAV-0438-3/2022_HA|EPI3306193	2022-05-16	North	GISAID
EPI3306777	HA|A/American_Crow/SK/FAV-0802-80/2022_HA|EPI3306777	2022-05-20	North	GISAID
EPI3306792	HA|A/American_Crow/SK/FAV-0802-81/2022_HA|EPI3306792	2022-05-20	North	GISAID
EPI3306741	HA|A/American_Crow/SK/FAV-0802-77/2022_HA|EPI3306741	2022-05-20	North	GISAID
EPI3306758	HA|A/American_Crow/SK/FAV-0802-78/2022_HA|EPI3306758	2022-05-20	North	GISAID
EPI3306838	HA|A/American_Crow/SK/FAV-0802-87/2022_HA|EPI3306838	2022-05-20	North	GISAID
EPI3306823	HA|A/American_Crow/SK/FAV-0802-84/2022_HA|EPI3306823	2022-05-20	North	GISAID
EPI3306900	HA|A/Black-billed_Magpie/SK/FAV-0802-90/2022_HA|EPI3306900	2022-05-20	North	GISAID
EPI3306916	HA|A/Chicken/AB/FAV-0498/2022_HA|EPI3306916	2022-05-20	North	GISAID
EPI3306932	HA|A/Common_Tern/NB/FAV-0739-1/2022_HA|EPI3306932	2022-05-20	North	GISAID
EPI3306553	HA|A/American_Crow/SK/FAV-0802-57/2022_HA|EPI3306553	2022-05-19	North	GISAID
EPI3306497	HA|A/Mixed/ON/FAV-0474-2/2022_HA|EPI3306497	2022-05-18	North	GISAID
EPI3306513	HA|A/Pheasant/AB/FAV-0499-1/2022_HA|EPI3306513	2022-05-18	North	GISAID
EPI3306593	HA|A/Great_Horned_Owl/AB/FAV-0833-8/2022_HA|EPI3306593	2022-05-19	North	GISAID
EPI3306619	HA|A/Peregrine_Falcon/SK/FAV-0802-52/2022_HA|EPI3306619	2022-05-19	North	GISAID
EPI3306569	HA|A/American_Crow/SK/FAV-0802-63/2022_HA|EPI3306569	2022-05-19	North	GISAID
EPI3306585	HA|A/Common_Raven/PE/FAV-0593-1/2022_HA|EPI3306585	2022-05-19	North	GISAID
EPI3306682	HA|A/American_Crow/SK/FAV-0802-74/2022_HA|EPI3306682	2022-05-20	North	GISAID
EPI3306634	HA|A/Swainsons_Hawk/SK/FAV-0802-36/2022_HA|EPI3306634	2022-05-19	North	GISAID
EPI3306651	HA|A/Turkey_Vulture/SK/FAV-0802-11/2022_HA|EPI3306651	2022-05-19	North	GISAID
EPI3304736	HA|A/Canada_Goose/QC/FAV-0491-3/2022_HA|EPI3304736	2022-05-03	North	GISAID
EPI3304696	HA|A/Turkey_Vulture/QC/FAV-0838-5/2022_HA|EPI3304696	2022-05-02	North	GISAID
EPI3304704	HA|A/Turkey_Vulture/QC/FAV-0838-6/2022_HA|EPI3304704	2022-05-02	North	GISAID
EPI3304784	HA|A/Great_Horned_Owl/ON/FAV-0527-1/2022_HA|EPI3304784	2022-05-03	North	GISAID
EPI3304768	HA|A/Common_Raven/SK/FAV-0575-53/2022_HA|EPI3304768	2022-05-03	North	GISAID
EPI3304776	HA|A/Great_Horned_Owl/AB/FAV-1410-1/2022_HA|EPI3304776	2022-05-03	North	GISAID
EPI3304864	HA|A/Mixed/ON/FAV-0362-7/2022_HA|EPI3304864	2022-05-04	North	GISAID
EPI3304816	HA|A/Red-Tailed_Hawk/SK/FAV-0802-43/2022_HA|EPI3304816	2022-05-03	North	GISAID
EPI3304824	HA|A/American_Crow/MB/FAV-0415-15/2022_HA|EPI3304824	2022-05-04	North	GISAID
EPI3304832	HA|A/American_Crow/MB/FAV-0469-13/2022_HA|EPI3304832	2022-05-04	North	GISAID
EPI3304840	HA|A/Common_Raven/ON/FAV-0473-2/2022_HA|EPI3304840	2022-05-04	North	GISAID
EPI3304920	HA|A/American_Crow/QC/FAV-0434-3/2022_HA|EPI3304920	2022-05-05	North	GISAID
EPI3304936	HA|A/American_Crow/SK/FAV-0802-88/2022_HA|EPI3304936	2022-05-05	North	GISAID
EPI3304880	HA|A/Red-Tailed_Hawk/MB/FAV-0415-1/2022_HA|EPI3304880	2022-05-04	North	GISAID
EPI3304904	HA|A/Striped_Skunk/AB/FAV-0918-19/2022_HA|EPI3304904	2022-05-04	North	GISAID
EPI3304472	HA|A/Snow_Goose/BC/OTH-0097-16/2022_HA|EPI3304472	2022-04-28	North	GISAID
EPI3304480	HA|A/Snow_Goose/BC/OTH-0097-17/2022_HA|EPI3304480	2022-04-28	North	GISAID
EPI3304488	HA|A/Great_Horned_Owl/AB/FAV-0505-43/2022_HA|EPI3304488	2022-04-30	North	GISAID
EPI3304456	HA|A/Red-Tailed_Hawk/MB/FAV-0415-3/2022_HA|EPI3304456	2022-04-28	North	GISAID
EPI3304496	HA|A/Great_Horned_Owl/ON/FAV-0378-5/2022_HA|EPI3304496	2022-04-30	North	GISAID
EPI3304504	HA|A/Turkey_Vulture/SK/FAV-0575-52/2022_HA|EPI3304504	2022-04-30	North	GISAID
EPI3304512	HA|A/Wood_Duck/ON/FAV-0413-3/2022_HA|EPI3304512	2022-04-30	North	GISAID
EPI3304592	HA|A/Great_Horned_Owl/SK/FAV-0575-31/2022_HA|EPI3304592	2022-05-02	North	GISAID
EPI3304608	HA|A/Red-Tailed_Hawk/AB/FAV-0505-46/2022_HA|EPI3304608	2022-05-02	North	GISAID
EPI3304560	HA|A/Canada_Goose/YT/FAV-0603-2/2022_HA|EPI3304560	2022-05-02	North	GISAID
EPI3304584	HA|A/Great_Horned_Owl/AB/FAV-0505-45/2022_HA|EPI3304584	2022-05-02	North	GISAID
EPI3304656	HA|A/Turkey_Vulture/ON/FAV-0378-2/2022_HA|EPI3304656	2022-05-02	North	GISAID
EPI3304664	HA|A/Turkey_Vulture/ON/FAV-0378-3/2022_HA|EPI3304664	2022-05-02	North	GISAID
EPI3304632	HA|A/Red-Tailed_Hawk/SK/FAV-0802-3/2022_HA|EPI3304632	2022-05-02	North	GISAID
EPI3304640	HA|A/Trumpeter_Swan/YT/FAV-0603-1/2022_HA|EPI3304640	2022-05-02	North	GISAID
EPI3304648	HA|A/Turkey_Vulture/MB/FAV-0415-11/2022_HA|EPI3304648	2022-05-02	North	GISAID
EPI3305200	HA|A/Great_Horned_Owl/AB/FAV-0505-65/2022_HA|EPI3305200	2022-05-06	North	GISAID
EPI3305208	HA|A/Great_Horned_Owl/AB/FAV-0505-66/2022_HA|EPI3305208	2022-05-06	North	GISAID
EPI3305256	HA|A/Red-Tailed_Hawk/AB/FAV-0505-59/2022_HA|EPI3305256	2022-05-06	North	GISAID
EPI3305264	HA|A/Red-Tailed_Hawk/ON/FAV-0413-4/2022_HA|EPI3305264	2022-05-06	North	GISAID
EPI3305272	HA|A/Turkey_Vulture/SK/FAV-0802-14/2022_HA|EPI3305272	2022-05-06	North	GISAID
EPI3305216	HA|A/Great_Horned_Owl/AB/FAV-0918-15/2022_HA|EPI3305216	2022-05-06	North	GISAID
EPI3305232	HA|A/Red-Shouldered_Hawk/ON/FAV-0473-1/2022_HA|EPI3305232	2022-05-06	North	GISAID
EPI3305240	HA|A/Red-Tailed_Hawk/AB/FAV-0505-54/2022_HA|EPI3305240	2022-05-06	North	GISAID
EPI3304984	HA|A/Chicken/BC/FAV-0369-3/2022_HA|EPI3304984	2022-05-05	North	GISAID
EPI3304944	HA|A/American_Crow/SK/FAV-0802-89/2022_HA|EPI3304944	2022-05-05	North	GISAID
EPI3304952	HA|A/American_White_Pelican/BC/OTH-0097-1/2022_HA|EPI3304952	2022-05-05	North	GISAID
EPI3304960	HA|A/Bald_Eagle/BC/OTH-0097-3/2022_HA|EPI3304960	2022-05-05	North	GISAID
EPI3304968	HA|A/Black-Billed_Magpie/AB/FAV-0505-63/2022_HA|EPI3304968	2022-05-05	North	GISAID
EPI3305008	HA|A/Duck/ON/FAV-0363-6/2022_HA|EPI3305008	2022-05-05	North	GISAID
EPI3305016	HA|A/Great_Horned_Owl/AB/FAV-0505-69/2022_HA|EPI3305016	2022-05-05	North	GISAID
EPI3305024	HA|A/Great_Horned_Owl/SK/FAV-0802-45/2022_HA|EPI3305024	2022-05-05	North	GISAID
EPI3305032	HA|A/Herring_Gull/QC/FAV-0792-4/2022_HA|EPI3305032	2022-05-05	North	GISAID
EPI3305104	HA|A/American_Crow/MB/FAV-0469-14/2022_HA|EPI3305104	2022-05-06	North	GISAID
EPI3305112	HA|A/American_Crow/MB/FAV-0469-15/2022_HA|EPI3305112	2022-05-06	North	GISAID
EPI3305120	HA|A/American_White_Pelican/AB/FAV-0918-16/2022_HA|EPI3305120	2022-05-06	North	GISAID
EPI3305072	HA|A/Snow_Goose/BC/OTH-0097-2/2022_HA|EPI3305072	2022-05-05	North	GISAID
EPI3305096	HA|A/Turkey_Vulture/SK/FAV-0802-35/2022_HA|EPI3305096	2022-05-05	North	GISAID
EPI3305168	HA|A/Great_Horned_Owl/AB/FAV-0505-60/2022_HA|EPI3305168	2022-05-06	North	GISAID
EPI3305176	HA|A/Great_Horned_Owl/AB/FAV-0505-61/2022_HA|EPI3305176	2022-05-06	North	GISAID
EPI3305144	HA|A/Chicken/QC/FAV-0380-7/2022_HA|EPI3305144	2022-05-06	North	GISAID
EPI3305152	HA|A/Common_Raven/AB/FAV-0505-56/2022_HA|EPI3305152	2022-05-06	North	GISAID
EPI3305368	HA|A/Double-crested_Cormorant/NB/FAV-0737-1/2022_HA|EPI3305368	2022-05-09	North	GISAID
EPI3305360	HA|A/Common_Raven/SK/FAV-0802-53/2022_HA|EPI3305360	2022-05-09	North	GISAID
EPI3305376	HA|A/Duck/ON/FAV-0379-16/2022_HA|EPI3305376	2022-05-09	North	GISAID
EPI3305280	HA|A/Turkey_Vulture/SK/FAV-0802-41/2022_HA|EPI3305280	2022-05-06	North	GISAID
EPI3305296	HA|A/Wood_Duck/ON/FAV-1310-2/2022_HA|EPI3305296	2022-05-06	North	GISAID
EPI3305304	HA|A/Great_Horned_Owl/NB/FAV-0547-1/2022_HA|EPI3305304	2022-05-07	North	GISAID
EPI3305312	HA|A/Red-Tailed_Hawk/SK/FAV-0802-51/2022_HA|EPI3305312	2022-05-07	North	GISAID
EPI3305320	HA|A/Wood_Duck/ON/FAV-0527-2/2022_HA|EPI3305320	2022-05-07	North	GISAID
EPI3305344	HA|A/Broad-Winged_Hawk/SK/FAV-0802-40/2022_HA|EPI3305344	2022-05-09	North	GISAID
EPI3305352	HA|A/Canada_Goose/ON/FAV-0826-3/2022_HA|EPI3305352	2022-05-09	North	GISAID
EPI3305504	HA|A/Common_Raven/AB/FAV-0918-34/2022_HA|EPI3305504	2022-05-10	North	GISAID
EPI3305520	HA|A/Coopers_Hawk/MB/FAV-0469-10/2022_HA|EPI3305520	2022-05-10	North	GISAID
EPI3305528	HA|A/Coopers_Hawk/MB/FAV-0469-11/2022_HA|EPI3305528	2022-05-10	North	GISAID
EPI3305544	HA|A/Northern_Gannet/NS/FAV-0696-1/2022_HA|EPI3305544	2022-05-10	North	GISAID
EPI3305432	HA|A/Swainsons_Hawk/SK/FAV-0802-66/2022_HA|EPI3305432	2022-05-09	North	GISAID
EPI3305440	HA|A/Turkey_Vulture/MB/FAV-0469-3/2022_HA|EPI3305440	2022-05-09	North	GISAID
EPI3305472	HA|A/Turkey_Vulture/QC/FAV-0957-1/2022_HA|EPI3305472	2022-05-09	North	GISAID
EPI3305464	HA|A/Turkey_Vulture/QC/FAV-0661-2/2022_HA|EPI3305464	2022-05-09	North	GISAID
EPI3305480	HA|A/Bald_Eagle/MB/FAV-0469-12/2022_HA|EPI3305480	2022-05-10	North	GISAID
EPI3308098	HA|A/Northern_Gannet/PE/FAV-0651-1/2022_HA|EPI3308098	2022-05-31	North	GISAID
EPI3308138	HA|A/Snow_Goose/QC/FAV-0617-5/2022_HA|EPI3308138	2022-05-31	North	GISAID
EPI3308130	HA|A/Red-Tailed_Hawk/AB/FAV-0833-43/2022_HA|EPI3308130	2022-05-31	North	GISAID
EPI3308168	HA|A/American_Crow/QC/FAV-0870-3/2022_HA|EPI3308168	2022-06-01	North	GISAID
EPI3308176	HA|A/Canada_Goose/BC/FAV-0670-1/2022_HA|EPI3308176	2022-06-01	North	GISAID
EPI3308184	HA|A/Canada_Goose/BC/FAV-0670-3/2022_HA|EPI3308184	2022-06-01	North	GISAID
EPI3308192	HA|A/Common_Tern/NB/FAV-0703-1/2022_HA|EPI3308192	2022-06-01	North	GISAID
EPI3308034	HA|A/Common_Eider/QC/FAV-0659-6/2022_HA|EPI3308034	2022-05-31	North	GISAID
EPI3308050	HA|A/Duck/QC/FAV-0617-1/2022_HA|EPI3308050	2022-05-31	North	GISAID
EPI3308042	HA|A/Common_Eider/QC/FAV-0659-10/2022_HA|EPI3308042	2022-05-31	North	GISAID
EPI3308074	HA|A/Northern_Gannet/NS/FAV-0700-1/2022_HA|EPI3308074	2022-05-31	North	GISAID
EPI3308066	HA|A/Herring_Gull/QC/FAV-0659-5/2022_HA|EPI3308066	2022-05-31	North	GISAID
EPI3308082	HA|A/Northern_Gannet/PE/FAV-0649-1/2022_HA|EPI3308082	2022-05-31	North	GISAID
EPI3308488	HA|A/Mixed/BC/FAV-0672/2022_HA|EPI3308488	2022-06-06	North	GISAID
EPI3308496	HA|A/Red-Necked_Grebe/SK/FAV-0912-13/2022_HA|EPI3308496	2022-06-06	North	GISAID
EPI3308504	HA|A/Ring-Billed_Gull/SK/FAV-0912-10/2022_HA|EPI3308504	2022-06-06	North	GISAID
EPI3308456	HA|A/Common_Tern/NB/FAV-0748-1/2022_HA|EPI3308456	2022-06-06	North	GISAID
EPI3308464	HA|A/Double-Crested_Cormorant/SK/FAV-0912-6/2022_HA|EPI3308464	2022-06-06	North	GISAID
EPI3308472	HA|A/Double-Crested_Cormorant/SK/FAV-0912-7/2022_HA|EPI3308472	2022-06-06	North	GISAID
EPI3308480	HA|A/Herring_Gull/ON/FAV-0773-2/2022_HA|EPI3308480	2022-06-06	North	GISAID
EPI3308552	HA|A/American_White_Pelican/MB/FAV-0798-3/2022_HA|EPI3308552	2022-06-08	North	GISAID
EPI3308560	HA|A/American_White_Pelican/MB/FAV-0798-6/2022_HA|EPI3308560	2022-06-08	North	GISAID
EPI3308568	HA|A/American_White_Pelican/ON/FAV-0803-2/2022_HA|EPI3308568	2022-06-08	North	GISAID
EPI3308528	HA|A/Mixed/BC/FAV-1127-1/2022_HA|EPI3308528	2022-06-07	North	GISAID
EPI3308544	HA|A/American_White_Pelican/MB/FAV-0798-2/2022_HA|EPI3308544	2022-06-08	North	GISAID
EPI3308616	HA|A/Common_Eider/QC/FAV-0829-6/2022_HA|EPI3308616	2022-06-08	North	GISAID
EPI3308624	HA|A/Common_Eider/QC/FAV-0829-7/2022_HA|EPI3308624	2022-06-08	North	GISAID
EPI3308632	HA|A/Common_Murre/NB/FAV-0762-1/2022_HA|EPI3308632	2022-06-08	North	GISAID
EPI3308640	HA|A/Common_Murre/PE/FAV-0749-1/2022_HA|EPI3308640	2022-06-08	North	GISAID
EPI3308592	HA|A/Common_Eider/QC/FAV-0829-3/2022_HA|EPI3308592	2022-06-08	North	GISAID
EPI3308600	HA|A/Common_Eider/QC/FAV-0829-4/2022_HA|EPI3308600	2022-06-08	North	GISAID
EPI3308608	HA|A/Common_Eider/QC/FAV-0829-5/2022_HA|EPI3308608	2022-06-08	North	GISAID
EPI3308688	HA|A/Double-crested_Cormorant/QC/FAV-0829-2/2022_HA|EPI3308688	2022-06-08	North	GISAID
EPI3308648	HA|A/Common_Tern/NB/FAV-0761-1/2022_HA|EPI3308648	2022-06-08	North	GISAID
EPI3308656	HA|A/Double-crested_Cormorant/NB/FAV-0750-1/2022_HA|EPI3308656	2022-06-08	North	GISAID
EPI3308672	HA|A/Double-crested_Cormorant/NB/FAV-0753-1/2022_HA|EPI3308672	2022-06-08	North	GISAID
EPI3308240	HA|A/Northwestern_Crow/BC/FAV-0669-4/2022_HA|EPI3308240	2022-06-01	North	GISAID
EPI3308248	HA|A/Canada_Goose/BC/FAV-0899-1/2022_HA|EPI3308248	2022-06-02	North	GISAID
EPI3308208	HA|A/Mallard/BC/FAV-0053-34/2022_HA|EPI3308208	2022-06-01	North	GISAID
EPI3308216	HA|A/Northern_Gannet/NL/FAV-0745-1/2022_HA|EPI3308216	2022-06-01	North	GISAID
EPI3308296	HA|A/Great_Black-Backed_Gull/QC/FAV-0829-12/2022_HA|EPI3308296	2022-06-02	North	GISAID
EPI3308304	HA|A/Great_Black-Backed_Gull/QC/FAV-0870-4/2022_HA|EPI3308304	2022-06-02	North	GISAID
EPI3308312	HA|A/Great_Horned_Owl/BC/FAV-0856-18/2022_HA|EPI3308312	2022-06-02	North	GISAID
EPI3308320	HA|A/Herring_Gull/QC/FAV-0829-1/2022_HA|EPI3308320	2022-06-02	North	GISAID
EPI3308272	HA|A/Common_Raven/QC/FAV-0838-3/2022_HA|EPI3308272	2022-06-02	North	GISAID
EPI3308288	HA|A/Great_Black-Backed_Gull/QC/FAV-0792-2/2022_HA|EPI3308288	2022-06-02	North	GISAID
EPI3308360	HA|A/Mixed/SK/FAV-1051-1/2022_HA|EPI3308360	2022-06-03	North	GISAID
EPI3308376	HA|A/Common_Murre/NS/FAV-0816-2/2022_HA|EPI3308376	2022-06-05	North	GISAID
EPI3308328	HA|A/Northern_Gannet/PE/FAV-0701-1/2022_HA|EPI3308328	2022-06-02	North	GISAID
EPI3308424	HA|A/Bald_Eagle/ON/FAV-0853-1/2022_HA|EPI3308424	2022-06-06	North	GISAID
EPI3308432	HA|A/Canada_Goose/QC/FAV-0848-2/2022_HA|EPI3308432	2022-06-06	North	GISAID
EPI3308440	HA|A/Chicken/BC/FAV-0671/2022_HA|EPI3308440	2022-06-06	North	GISAID
EPI3308448	HA|A/Common_Tern/NB/FAV-0740-1/2022_HA|EPI3308448	2022-06-06	North	GISAID
EPI3308392	HA|A/Common_Murre/PE/FAV-0704-1/2022_HA|EPI3308392	2022-06-05	North	GISAID
EPI3308400	HA|A/Double-Crested_Cormorant/SK/FAV-0912-19/2022_HA|EPI3308400	2022-06-05	North	GISAID
EPI3308408	HA|A/Northern_Gannet/NL/FAV-0766-1/2022_HA|EPI3308408	2022-06-05	North	GISAID
EPI3308416	HA|A/American_white_pelican/MB/FAV-0846-1/2022_HA|EPI3308416	2022-06-06	North	GISAID
EPI3309000	HA|A/Chicken/MB/FAV-0688-3/2022_HA|EPI3309000	2022-06-13	North	GISAID
EPI3309008	HA|A/Chicken/MB/FAV-0688-4/2022_HA|EPI3309008	2022-06-13	North	GISAID
EPI3308968	HA|A/American_Crow/QC/FAV-0901-1/2022_HA|EPI3308968	2022-06-13	North	GISAID
EPI3308984	HA|A/Chicken/MB/FAV-0688-1/2022_HA|EPI3308984	2022-06-13	North	GISAID
EPI3309032	HA|A/Northern_Gannet/NS/FAV-0808-1/2022_HA|EPI3309032	2022-06-13	North	GISAID
EPI3309040	HA|A/Northern_Gannet/NS/FAV-0816-6/2022_HA|EPI3309040	2022-06-13	North	GISAID
EPI3309088	HA|A/Common_Eider/QC/FAV-0855-2/2022_HA|EPI3309088	2022-06-14	North	GISAID
EPI3309096	HA|A/Great_Black-Backed_Gull/QC/FAV-0855-1/2022_HA|EPI3309096	2022-06-14	North	GISAID
EPI3309056	HA|A/Surf_Scoter/QC/FAV-0855-9/2022_HA|EPI3309056	2022-06-13	North	GISAID
EPI3309064	HA|A/Canada_Goose/BC/FAV-0795-11/2022_HA|EPI3309064	2022-06-14	North	GISAID
EPI3308752	HA|A/Great_Horned_Owl/BC/FAV-0795-6/2022_HA|EPI3308752	2022-06-08	North	GISAID
EPI3308760	HA|A/Northern_Gannet/NS/FAV-0816-5/2022_HA|EPI3308760	2022-06-08	North	GISAID
EPI3308768	HA|A/Ring-Billed_Gull/NB/FAV-0757-1/2022_HA|EPI3308768	2022-06-08	North	GISAID
EPI3308720	HA|A/Double-Crested_Cormorant/SK/FAV-0912-4/2022_HA|EPI3308720	2022-06-08	North	GISAID
EPI3308736	HA|A/Great_Black-Backed_Gull/NB/FAV-0760-1/2022_HA|EPI3308736	2022-06-08	North	GISAID
EPI3308808	HA|A/Black-Billed_Magpie/AB/FAV-0833-52/2022_HA|EPI3308808	2022-06-09	North	GISAID
EPI3308824	HA|A/Double-Crested_Cormorant/AB/FAV-0833-44/2022_HA|EPI3308824	2022-06-09	North	GISAID
EPI3308832	HA|A/Double-Crested_Cormorant/AB/FAV-0833-50/2022_HA|EPI3308832	2022-06-09	North	GISAID
EPI3308784	HA|A/Ring-Billed_Gull/NB/FAV-0759-1/2022_HA|EPI3308784	2022-06-08	North	GISAID
EPI3308800	HA|A/Wood_Duck/BC/FAV-0795-4/2022_HA|EPI3308800	2022-06-08	North	GISAID
EPI3308872	HA|A/Mixed/BC/FAV-0685/2022_HA|EPI3308872	2022-06-09	North	GISAID
EPI3308888	HA|A/Western_Grebe/AB/FAV-0833-45/2022_HA|EPI3308888	2022-06-09	North	GISAID
EPI3308840	HA|A/Double-Crested_Cormorant/AB/FAV-0833-51/2022_HA|EPI3308840	2022-06-09	North	GISAID
EPI3308856	HA|A/Great_Horned_Owl/AB/FAV-0833-48/2022_HA|EPI3308856	2022-06-09	North	GISAID
EPI3308952	HA|A/Northern_Gannet/NS/FAV-0811-1/2022_HA|EPI3308952	2022-06-11	North	GISAID
EPI3308960	HA|A/Peregrine_Falcon/ON/FAV-0853-3/2022_HA|EPI3308960	2022-06-12	North	GISAID
