Sequence ID	Sequence name	Collection date	Region	Database
EPI2232954	HA|A/chicken/Scotland/146221/2022|EPI2232954	2022-11-04	North-Central	GISAID
EPI2232962	HA|A/domestic_duck/England/146319/2022|EPI2232962	2022-11-05	North-Central	GISAID
EPI2232970	HA|A/domestic_goose/England/146384/2022|EPI2232970	2022-11-05	North-Central	GISAID
EPI2232938	HA|A/turkey/England/145357/2022|EPI2232938	2022-11-03	North-Central	GISAID
EPI2232922	HA|A/Domestic_Goose/England/145097/2022|EPI2232922	2022-11-03	North-Central	GISAID
EPI2232914	HA|A/Turkey/England/144040/2022|EPI2232914	2022-11-02	North-Central	GISAID
EPI2232882	HA|A/Turkey/England/143169/2022|EPI2232882	2022-11-01	North-Central	GISAID
EPI2232890	HA|A/Turkey/England/143570/2022|EPI2232890	2022-11-02	North-Central	GISAID
EPI2232858	HA|A/Chicken/England/142361/2022|EPI2232858	2022-10-31	North-Central	GISAID
EPI2232866	HA|A/Turkey/England/143029/2022|EPI2232866	2022-11-01	North-Central	GISAID
EPI2232874	HA|A/Turkey/England/143099/2022|EPI2232874	2022-11-01	North-Central	GISAID
EPI2232842	HA|A/Chicken/Scotland/142099/2022|EPI2232842	2022-10-29	North-Central	GISAID
EPI2232850	HA|A/Chicken/England/142196/2022|EPI2232850	2022-10-31	North-Central	GISAID
EPI2232826	HA|A/Domestic_Duck/England/141951/2022|EPI2232826	2022-10-29	North-Central	GISAID
EPI2509899	HA|A/common_dolphin/England/040499/2023|EPI2509899	2023-02-20	North-Central	GISAID
EPI2509907	HA|A/harbour_seal/Scotland/054948/2022|EPI2509907	2022-06-19	North-Central	GISAID
EPI2509915	HA|A/pink-footed_goose/Scotland/323521/2023|EPI2509915	2023-03-17	North-Central	GISAID
EPI2509923	HA|A/black-headed_gull/England/258716/2023|EPI2509923	2023-03-23	North-Central	GISAID
EPI2509867	HA|A/pink-footed_goose/Scotland/040819/2023|EPI2509867	2023-03-14	North-Central	GISAID
EPI2509875	HA|A/chicken/England/029912/2023|EPI2509875	2023-02-20	North-Central	GISAID
EPI2536734	HA|A/domestic_duck/England/056995/2023|EPI2536734	2023-04-11	North-Central	GISAID
EPI2536742	HA|A/chicken/Wales/057026/2023|EPI2536742	2023-04-12	North-Central	GISAID
EPI2536750	HA|A/black-headed_gull/England/258811/2023|EPI2536750	2023-03-25	North-Central	GISAID
EPI2536758	HA|A/black-headed_gull/England/258818/2023|EPI2536758	2023-03-25	North-Central	GISAID
EPI2536766	HA|A/pink-footed_goose/Scotland/047907/2023|EPI2536766	2023-03-28	North-Central	GISAID
EPI2603808	HA|A/Common_Tern/England/327279/2023|EPI2603808	2023-05-11	North-Central	GISAID
EPI2603816	HA|A/Peregrine_Falcon/England/260225/2023|EPI2603816	2023-05-17	North-Central	GISAID
EPI2603824	HA|A/Black-Headed_Gull/England/260252/2023|EPI2603824	2023-05-17	North-Central	GISAID
EPI2603832	HA|A/Common_Tern/England/260258/2023|EPI2603832	2023-05-17	North-Central	GISAID
EPI2603840	HA|A/Reed_Warbler/England/125961/2023|EPI2603840	2023-05-16	North-Central	GISAID
EPI2603848	HA|A/Black-Headed_Gull/England/350132/2023|EPI2603848	2023-05-09	North-Central	GISAID
EPI2603856	HA|A/Black-Headed_Gull/England/350135/2023|EPI2603856	2023-05-09	North-Central	GISAID
EPI2603864	HA|A/Black-Headed_Gull/England/400845/2023|EPI2603864	2023-05-13	North-Central	GISAID
EPI2744798	HA|A/arctic_tern/Scotland/092455/2023|EPI2744798	2023-07-05	North-Central	GISAID
EPI2744806	HA|A/herring_gull/England/092799/2023|EPI2744806	2023-06-26	North-Central	GISAID
EPI2744854	HA|A/pink-footed_goose/England/398763/2023|EPI2744854	2023-03-06	North-Central	GISAID
EPI2744846	HA|A/pink-footed_goose/England/122925/2023|EPI2744846	2023-02-27	North-Central	GISAID
EPI2744830	HA|A/Pheasant/Scotland/107939/2023|EPI2744830	2023-08-17	North-Central	GISAID
EPI2744838	HA|A/black-headed_gull/England/329874/2023|EPI2744838	2023-06-30	North-Central	GISAID
EPI2744814	HA|A/Pheasant/Scotland/107797/2023|EPI2744814	2023-08-14	North-Central	GISAID
EPI2744822	HA|A/Pheasant/Scotland/107872/2023|EPI2744822	2023-08-17	North-Central	GISAID
EPI2760852	HA|A/Guillemot/Scotland/096069/2023|EPI2760852	2023-07-12	North-Central	GISAID
EPI2760844	HA|A/Guillemot/Wales/402696/2023|EPI2760844	2023-07-31	North-Central	GISAID
EPI2760836	HA|A/Guillemot/Wales/402694/2023|EPI2760836	2023-07-31	North-Central	GISAID
EPI2760828	HA|A/Guillemot/Wales/402680/2023|EPI2760828	2023-07-31	North-Central	GISAID
EPI2760820	HA|A/Herring_Gull/Wales/402315/2023|EPI2760820	2023-07-19	North-Central	GISAID
EPI2760748	HA|A/Herring_Gull/England/331010/2023|EPI2760748	2023-07-14	North-Central	GISAID
EPI2760740	HA|A/Common_Tern/England/330853/2023|EPI2760740	2023-07-18	North-Central	GISAID
EPI2760732	HA|A/Common_Tern/England/330798/2023|EPI2760732	2023-07-14	North-Central	GISAID
EPI2760724	HA|A/Herring_Gull/Scotland/101845/2023|EPI2760724	2023-07-29	North-Central	GISAID
EPI2760716	HA|A/Razorbill/Scotland/098652/2023|EPI2760716	2023-07-21	North-Central	GISAID
EPI2760708	HA|A/Curlew/Scotland/097010/2023|EPI2760708	2023-07-20	North-Central	GISAID
EPI2760812	HA|A/Little_Tern/England/402285/2023|EPI2760812	2023-07-13	North-Central	GISAID
EPI2760804	HA|A/Arctic_Tern/England/402279/2023|EPI2760804	2023-07-13	North-Central	GISAID
EPI2760796	HA|A/Peregrine_Falcon/England/261694/2023|EPI2760796	2023-07-25	North-Central	GISAID
EPI2760780	HA|A/Kittiwake/England/331460/2023|EPI2760780	2023-07-28	North-Central	GISAID
EPI2760772	HA|A/Kittiwake/England/331450/2023|EPI2760772	2023-07-28	North-Central	GISAID
EPI2760764	HA|A/Kittiwake/England/331380/2023|EPI2760764	2023-07-27	North-Central	GISAID
EPI2760756	HA|A/Kittiwake/England/331378/2023|EPI2760756	2023-07-27	North-Central	GISAID
EPI2666807	HA|A/gull/Scotland/087342/2023|EPI2666807	2023-06-23	North-Central	GISAID
EPI2666799	HA|A/sandwich_tern/England/086897/2023|EPI2666799	2023-06-20	North-Central	GISAID
EPI2666839	HA|A/chicken/England/089930/2023|EPI2666839	2023-07-01	North-Central	GISAID
EPI2666831	HA|A/common_tern/Wales/089438/2023|EPI2666831	2023-06-28	North-Central	GISAID
EPI2666823	HA|A/herring_gull/England/089428/2023|EPI2666823	2023-06-29	North-Central	GISAID
EPI2666815	HA|A/herring_gull/England/089426/2023|EPI2666815	2023-06-29	North-Central	GISAID
EPI2666871	HA|A/Chicken/Scotland/092731/2023|EPI2666871	2023-07-08	North-Central	GISAID
EPI2666863	HA|A/kittiwake/Scotland/091080/2023|EPI2666863	2023-06-26	North-Central	GISAID
EPI2666855	HA|A/common_tern/England/090570/2023|EPI2666855	2023-06-24	North-Central	GISAID
EPI2666847	HA|A/chicken/England/089934/2023|EPI2666847	2023-07-01	North-Central	GISAID
EPI2666903	HA|A/partridge/England/097407/2023|EPI2666903	2023-07-23	North-Central	GISAID
EPI2666895	HA|A/domestic_duck/England/097245/2023|EPI2666895	2023-07-23	North-Central	GISAID
EPI2666887	HA|A/domestic_duck/England/097229/2023|EPI2666887	2023-07-23	North-Central	GISAID
EPI2666879	HA|A/domestic_duck/England/097209/2023|EPI2666879	2023-07-23	North-Central	GISAID
EPI2666935	HA|A/common_tern/England/353415/2023|EPI2666935	2023-06-22	North-Central	GISAID
EPI2666927	HA|A/common_gull/England/127517/2023|EPI2666927	2023-06-29	North-Central	GISAID
EPI2666919	HA|A/herring_gull/Scotland/329444/2023|EPI2666919	2023-06-29	North-Central	GISAID
EPI2666943	HA|A/black-headed_gull/Scotland/087339/2023|EPI2666943	2023-06-27	North-Central	GISAID
EPI2666951	HA|A/common_tern/England/086637/2023|EPI2666951	2023-06-21	North-Central	GISAID
EPI2815749	HA|A/Greylag_goose/England/132948/2023|EPI2815749	2023-11-02	North-Central	GISAID
EPI2815781	HA|A/Shag/Scotland/132472/2023|EPI2815781	2023-11-01	North-Central	GISAID
EPI2815805	HA|A/Turkey/England/133330/2023|EPI2815805	2023-11-08	North-Central	GISAID
EPI2815797	HA|A/Turkey/England/133323/2023|EPI2815797	2023-11-08	North-Central	GISAID
EPI2573973	HA|A/Black-Headed_Gull/Wales/066100/2023|EPI2573973	2023-05-08	North-Central	GISAID
EPI2573981	HA|A/Black-Headed_Gull/England/259288/2023|EPI2573981	2023-04-14	North-Central	GISAID
EPI2573957	HA|A/Black-Headed_Gull/England/063263/2023|EPI2573957	2023-05-01	North-Central	GISAID
EPI2573965	HA|A/Black-Headed_Gull/England/064254/2023|EPI2573965	2023-05-02	North-Central	GISAID
EPI2573941	HA|A/Domestic_Duck/England/062587/2023|EPI2573941	2023-04-28	North-Central	GISAID
EPI2573949	HA|A/chicken/England/062596/2023|EPI2573949	2023-04-28	North-Central	GISAID
EPI2573925	HA|A/Black-Headed_Gull/England/060002/2023|EPI2573925	2023-04-20	North-Central	GISAID
EPI2573933	HA|A/pheasant/Wales/062149/2023|EPI2573933	2023-04-26	North-Central	GISAID
EPI2573917	HA|A/chicken/Wales/059861/2023|EPI2573917	2023-04-22	North-Central	GISAID
EPI2573893	HA|A/Black-Headed_Gull/England/059281/2023|EPI2573893	2023-04-19	North-Central	GISAID
EPI2573901	HA|A/Black-Headed_Gull/England/059292/2023|EPI2573901	2023-04-19	North-Central	GISAID
EPI2574086	HA|A/Black-Headed_Gull/England/125703/2023|EPI2574086	2023-05-03	North-Central	GISAID
EPI2574094	HA|A/Black-Headed_Gull/England/125713/2023|EPI2574094	2023-05-03	North-Central	GISAID
EPI2574069	HA|A/Black-Headed_Gull/England/125653/2023|EPI2574069	2023-04-20	North-Central	GISAID
EPI2574078	HA|A/Black-Headed_Gull/England/125698/2023|EPI2574078	2023-05-03	North-Central	GISAID
EPI2574053	HA|A/Common_Buzzard/England/125155/2023|EPI2574053	2023-04-17	North-Central	GISAID
EPI2574061	HA|A/Black-Headed_Gull/England/125550/2023|EPI2574061	2023-04-28	North-Central	GISAID
EPI2574045	HA|A/Black-Headed_Gull/England/125079/2023|EPI2574045	2023-04-13	North-Central	GISAID
EPI2574029	HA|A/Black-Headed_Gull/England/259874/2023|EPI2574029	2023-05-08	North-Central	GISAID
EPI2574013	HA|A/Black-Headed_Gull/England/259616/2023|EPI2574013	2023-04-25	North-Central	GISAID
EPI2574005	HA|A/Black-Headed_Gull/England/259369/2023|EPI2574005	2023-04-18	North-Central	GISAID
EPI2573989	HA|A/Black-Headed_Gull/England/259302/2023|EPI2573989	2023-04-16	North-Central	GISAID
EPI2574150	HA|A/Peregrine_Falcon/England/400288/2023|EPI2574150	2023-04-22	North-Central	GISAID
EPI2574158	HA|A/Black-Headed_Gull/England/400654/2023|EPI2574158	2023-05-03	North-Central	GISAID
EPI2574134	HA|A/Black-Headed_Gull/England/400174/2023|EPI2574134	2023-04-18	North-Central	GISAID
EPI2574142	HA|A/Black-Headed_Gull/England/400219/2023|EPI2574142	2023-04-21	North-Central	GISAID
EPI2574126	HA|A/Common_Buzzard/England/400164/2023|EPI2574126	2023-04-18	North-Central	GISAID
EPI2574102	HA|A/Black-Headed_Gull/England/125722/2023|EPI2574102	2023-05-03	North-Central	GISAID
EPI2574110	HA|A/Black-Headed_Gull/England/399994/2023|EPI2574110	2023-04-13	North-Central	GISAID
EPI2616128	HA|A/Black-Headed_Gull/England/126426/2023|EPI2616128	2023-05-30	North-Central	GISAID
EPI2616136	HA|A/Black-Headed_Gull/England/126428/2023|EPI2616136	2023-05-30	North-Central	GISAID
EPI2616112	HA|A/Arctic_Tern/Wales/076069/2023|EPI2616112	2023-05-28	North-Central	GISAID
EPI2616120	HA|A/Black-Headed_Gull/England/076101/2023|EPI2616120	2023-05-25	North-Central	GISAID
EPI2616096	HA|A/Sandwich_Tern/Wales/076060/2023|EPI2616096	2023-05-28	North-Central	GISAID
EPI2616104	HA|A/Sandwich_Tern/Wales/076064/2023|EPI2616104	2023-05-28	North-Central	GISAID
EPI2639771	HA|A/Chicken/England/067400/2023|EPI2639771	2023-05-15	North-Central	GISAID
EPI2639779	HA|A/Black-Headed_Gull/England/328362/2023|EPI2639779	2023-06-05	North-Central	GISAID
EPI2639787	HA|A/Herring_Gull/England/328375/2023|EPI2639787	2023-06-05	North-Central	GISAID
EPI2639795	HA|A/Black-Headed_Gull/England/328624/2023|EPI2639795	2023-06-12	North-Central	GISAID
EPI2639803	HA|A/Black-Headed_Gull/England/260445/2023|EPI2639803	2023-06-02	North-Central	GISAID
EPI2639843	HA|A/Black-Headed_Gull/England/260516/2023|EPI2639843	2023-06-07	North-Central	GISAID
EPI2639851	HA|A/Common_Tern/England/260528/2023|EPI2639851	2023-06-07	North-Central	GISAID
EPI2639827	HA|A/Sandwich_Tern/England/260450/2023|EPI2639827	2023-06-02	North-Central	GISAID
EPI2639835	HA|A/Peregrine_Falcon/England/260452/2023|EPI2639835	2023-06-02	North-Central	GISAID
EPI2639875	HA|A/Common_Tern/England/401299/2023|EPI2639875	2023-06-06	North-Central	GISAID
EPI2639883	HA|A/Common_Tern/England/401301/2023|EPI2639883	2023-06-06	North-Central	GISAID
EPI2639859	HA|A/Herring_Gull/England/260576/2023|EPI2639859	2023-06-07	North-Central	GISAID
EPI2527993	HA|A/guinea_fowl/England/049422/2023|EPI2527993	2023-03-30	North-Central	GISAID
EPI2527985	HA|A/domestic_duck/England/049343/2023|EPI2527985	2023-03-30	North-Central	GISAID
EPI2721973	HA|A/pheasant/Scotland/103940/2023|EPI2721973	2023-08-07	North-Central	GISAID
EPI2721997	HA|A/pheasant/Scotland/106109/2023|EPI2721997	2023-08-08	North-Central	GISAID
EPI2721989	HA|A/chicken/Scotland/104282/2023|EPI2721989	2023-08-08	North-Central	GISAID
EPI2722045	HA|A/chicken/Scotland/103890/2023|EPI2722045	2023-08-07	North-Central	GISAID
EPI2721965	HA|A/chicken/Scotland/103894/2023|EPI2721965	2023-08-07	North-Central	GISAID
EPI2780109	HA|A/chicken/Scotland/119223/2023|EPI2780109	2023-09-24	North-Central	GISAID
EPI2780101	HA|A/chicken/Scotland/119215/2023|EPI2780101	2023-09-24	North-Central	GISAID
EPI2691261	HA|A/kittiwake/Scotland/091757/2023|EPI2691261	2023-06-30	North-Central	GISAID
EPI2691173	HA|A/kittiwake/Scotland/092365/2023|EPI2691173	2023-07-04	North-Central	GISAID
EPI2691181	HA|A/little_tern/England/093351/2023|EPI2691181	2023-07-11	North-Central	GISAID
EPI2691189	HA|A/black-headed_gull/Wales/094394/2023|EPI2691189	2023-07-11	North-Central	GISAID
EPI2691237	HA|A/kittiwake/England/330253/2023|EPI2691237	2023-07-08	North-Central	GISAID
EPI2691245	HA|A/black-headed_gull/England/354816/2023|EPI2691245	2023-07-11	North-Central	GISAID
EPI2691253	HA|A/black-headed_gull/England/402114/2023|EPI2691253	2023-07-09	North-Central	GISAID
EPI2691197	HA|A/gull/Scotland/094785/2023|EPI2691197	2023-07-13	North-Central	GISAID
EPI2691205	HA|A/herring_gull/Scotland/095035/2023|EPI2691205	2023-07-11	North-Central	GISAID
EPI2691213	HA|A/kittiwake/Scotland/095368/2023|EPI2691213	2023-07-12	North-Central	GISAID
EPI2691221	HA|A/chicken/Jersey/095598/2023|EPI2691221	2023-07-17	North-Central	GISAID
EPI2800297	HA|A/Pheasant/England/113705/2023|EPI2800297	2023-09-06	North-Central	GISAID
EPI2800385	HA|A/pheasant/England/113752/2023|EPI2800385	2023-09-06	North-Central	GISAID
EPI2800369	HA|A/chicken/Scotland/128335/2023|EPI2800369	2023-10-22	North-Central	GISAID
EPI2800377	HA|A/Sparrowhawk/Scotland/131359/2023|EPI2800377	2023-10-25	North-Central	GISAID
EPI2800321	HA|A/Chicken/Scotland/114176/2023|EPI2800321	2023-09-08	North-Central	GISAID
EPI2800329	HA|A/pheasant/England/121396/2023|EPI2800329	2023-09-26	North-Central	GISAID
EPI2800353	HA|A/pheasant/Scotland/124905/2023|EPI2800353	2023-10-06	North-Central	GISAID
EPI2800337	HA|A/pheasant/England/121398/2023|EPI2800337	2023-09-26	North-Central	GISAID
EPI2773632	HA|A/Chicken/Scotland/109598/2023|EPI2773632	2023-08-20	North-Central	GISAID
EPI2773648	HA|A/chicken/Scotland/110512/2023|EPI2773648	2023-08-05	North-Central	GISAID
EPI2773664	HA|A/Pheasant/England/114047/2023|EPI2773664	2023-09-07	North-Central	GISAID
EPI2589862	HA|A/domestic_duck/England/069604/2023|EPI2589862	2023-05-17	North-Central	GISAID
EPI2589854	HA|A/domestic_duck/England/069603/2023|EPI2589854	2023-05-17	North-Central	GISAID
EPI2589846	HA|A/domestic_duck/England/069601/2023|EPI2589846	2023-05-17	North-Central	GISAID
EPI2589838	HA|A/domestic_duck/England/069592/2023|EPI2589838	2023-05-17	North-Central	GISAID
EPI2589830	HA|A/domestic_duck/England/069591/2023|EPI2589830	2023-05-17	North-Central	GISAID
EPI2589822	HA|A/domestic_duck/England/068441/2023|EPI2589822	2023-05-17	North-Central	GISAID
EPI2589814	HA|A/chicken/England/062653/2023|EPI2589814	2023-04-28	North-Central	GISAID
EPI2589878	HA|A/chicken/England/062649/2023|EPI2589878	2023-04-28	North-Central	GISAID
EPI2589870	HA|A/chicken/England/070359/2023|EPI2589870	2023-05-23	North-Central	GISAID
EPI2071048	HA|A/mute_swan/England/243602/2021|EPI2071048	2021-11-03	North-Central	GISAID
EPI2071024	HA|A/buzzard/England/107870/2021|EPI2071024	2021-11-02	North-Central	GISAID
EPI2071032	HA|A/pheasant/England/107851/2021|EPI2071032	2021-11-02	North-Central	GISAID
EPI2071384	HA|A/greylag_goose/England/108485/2021|EPI2071384	2021-11-29	North-Central	GISAID
EPI2071056	HA|A/Mute_swan/England/385335/2021|EPI2071056	2021-11-03	North-Central	GISAID
EPI2071064	HA|A/whooper_swan/England/055405/2021|EPI2071064	2021-11-05	North-Central	GISAID
EPI2071080	HA|A/mallard/England/056080/2021|EPI2071080	2021-11-08	North-Central	GISAID
EPI2071152	HA|A/mute_swan/England/244029/2021|EPI2071152	2021-11-14	North-Central	GISAID
EPI2071160	HA|A/mallard/Scotland/057554/2021|EPI2071160	2021-11-14	North-Central	GISAID
EPI2071168	HA|A/mute_swan/England/292632/2021|EPI2071168	2021-11-15	North-Central	GISAID
EPI2071176	HA|A/chicken/England/058797/2021|EPI2071176	2021-11-16	North-Central	GISAID
EPI2071128	HA|A/barnacle_goose/Scotland/292583/2021|EPI2071128	2021-11-12	North-Central	GISAID
EPI2071144	HA|A/Pink-footed_goose/England/243989/2021|EPI2071144	2021-11-13	North-Central	GISAID
EPI2071280	HA|A/chicken/England/061210/2021|EPI2071280	2021-11-22	North-Central	GISAID
EPI2071296	HA|A/black-headed_gull/England/386075/2021|EPI2071296	2021-11-22	North-Central	GISAID
EPI2071304	HA|A/peafowl/England/061723/2021|EPI2071304	2021-11-23	North-Central	GISAID
EPI2071248	HA|A/turkey/England/059498/2021|EPI2071248	2021-11-20	North-Central	GISAID
EPI2071256	HA|A/chicken/England/59973/2021|EPI2071256	2021-11-20	North-Central	GISAID
EPI2071264	HA|A/common_buzzard/England/300284/2021|EPI2071264	2021-11-20	North-Central	GISAID
EPI2071272	HA|A/turkey/England/059870/2021|EPI2071272	2021-11-21	North-Central	GISAID
EPI2071216	HA|A/domestic_goose/England/059141/2021|EPI2071216	2021-11-19	North-Central	GISAID
EPI2071224	HA|A/barnacle_goose/Scotland/062003/2021|EPI2071224	2021-11-19	North-Central	GISAID
EPI2071240	HA|A/turkey/England/059407/2021|EPI2071240	2021-11-20	North-Central	GISAID
EPI2071192	HA|A/Kestrel/Scotland/058512/2021|EPI2071192	2021-11-16	North-Central	GISAID
EPI2071208	HA|A/turkey/England/059231/2021|EPI2071208	2021-11-19	North-Central	GISAID
EPI2071376	HA|A/chicken/England/063664/2021|EPI2071376	2021-11-28	North-Central	GISAID
EPI2071352	HA|A/chicken/Northern_Ireland/17463/2021|EPI2071352	2021-12-01	North-Central	GISAID
EPI2071360	HA|A/turkey/England/062369/2021|EPI2071360	2021-11-27	North-Central	GISAID
EPI2071368	HA|A/canada_goose/England/300363/2021|EPI2071368	2021-11-27	North-Central	GISAID
EPI2071312	HA|A/greylag_goose/Northern_Ireland/17077/2021|EPI2071312	2021-11-24	North-Central	GISAID
EPI2071320	HA|A/chicken/England/062137/2021|EPI2071320	2021-11-25	North-Central	GISAID
EPI2071336	HA|A/barnacle_goose/England/293824/2021|EPI2071336	2021-11-26	North-Central	GISAID
EPI2071408	HA|A/buzzard/Wales/055388/2021|EPI2071408	2021-11-29	North-Central	GISAID
EPI2071400	HA|A/domestic_duck/Northern_Ireland/17400/2021|EPI2071400	2021-11-30	North-Central	GISAID
EPI2071736	HA|A/domestic_duck/England/070195/2021|EPI2071736	2021-12-12	North-Central	GISAID
EPI2071744	HA|A/chicken/England/070277/2021|EPI2071744	2021-12-13	North-Central	GISAID
EPI2071728	HA|A/chicken/England/069816/2021|EPI2071728	2021-12-12	North-Central	GISAID
EPI2071696	HA|A/chicken/Northern_Ireland/17903/2021|EPI2071696	2021-12-09	North-Central	GISAID
EPI2071664	HA|A/pheasant/England/294628/2021|EPI2071664	2021-12-09	North-Central	GISAID
EPI2071672	HA|A/barnacle_goose/England/294620/2021|EPI2071672	2021-12-09	North-Central	GISAID
EPI2071680	HA|A/chicken/Scotland/068270/2021|EPI2071680	2021-12-09	North-Central	GISAID
EPI2071688	HA|A/domestic_duck/England/069098/2021|EPI2071688	2021-12-10	North-Central	GISAID
EPI2071776	HA|A/chicken/England/071013/2021|EPI2071776	2021-12-14	North-Central	GISAID
EPI2071784	HA|A/chicken/Scotland/070931/2021|EPI2071784	2021-12-14	North-Central	GISAID
EPI2071888	HA|A/turkey/England/075922/2021|EPI2071888	2021-12-27	North-Central	GISAID
EPI2071904	HA|A/domestic_duck/England/076200/2021|EPI2071904	2021-12-29	North-Central	GISAID
EPI2071912	HA|A/chicken/England/076198/2021|EPI2071912	2021-12-29	North-Central	GISAID
